x,y
419.33561113194315,293.64568360278497
418.50460740181825,293.044730995601
419.8508364134119,293.3025533145506
419.0166627276172,292.7045127649425
415.65625889202914,285.9893415890448
414.1836525683118,284.86621047965593
417.543278199216,284.56483464452884
416.06961566006373,283.42883775421365
413.3303731318133,302.0935640563548
413.82061671640656,302.30271462671544
413.9059346977635,273.00233159226593
414.5303349960341,273.3681669370532
421.3177280304733,289.9120198119423
421.65549394274035,290.08621990845745
408.79117642606377,305.2255870378552
408.8693795670653,305.272060509481
395.6779803977252,297.88480938923544
420.2810612725139,278.32669260343084
396.11492302967565,298.37159265479
393.5215073395022,295.482354420087
421.1928522333783,278.8810779254722
418.8665785723104,277.4666616523334
405.761512733495,288.616279352397
406.152202990019,289.19938628024147
407.43197699712914,291.1094546199553
409.2208589540985,293.77936881614073
509.624680043129,312.20648343834586
508.13825433244057,312.6853740251909
513.8160017338234,324.29661714263625
510.6946221933433,324.7542084055948
515.1959831039527,334.7497246180348
513.9118426746385,334.7734980985937
412.577860591536,282.278868183937
412.14048479644543,283.4874367733096
413.72952213309827,274.9118361582514
415.134258799234,275.62692123212196
411.12054249563937,273.5837278787749
404.48625687524276,270.206526487721
412.7436237785395,274.40996188195913
413.5122217487392,271.4842857981686
415.80615772690857,272.6425347927752
410.8995006762239,270.16507655073224
404.679075752669,267.02427358922904
413.6926796149229,271.5754021780783
415.9774777720412,279.28855920353817
423.844672507317,283.15234033856746
407.2696195773137,275.0119066798052
411.20432343798655,276.9443406744324
415.97229803352855,279.1708493567404
423.9333216466388,282.8882265126737
407.2614716678071,275.10335395477875
411.2042902745939,276.9444418011608
432.9846163252754,282.97839278467677
418.2619994946112,275.3396860485907
434.69873463908414,278.9735293621426
419.87570158273815,271.1970871822357
382.44910113346,304.3113906182081
406.22780810022385,289.81010072047815
406.60523291283107,289.5799306515226
395.0217687743098,296.6440309715038
383.20029268914556,307.6072255953908
381.86325322760774,307.2453026019164
378.76496089445817,306.4066263562786
409.89635356134625,288.3628400249917
412.00751434159906,286.8409678562554
409.04949067248646,287.62070293601124
409.2272027083135,287.7764385275459
411.1074572236706,286.13514356889766
411.45949157412707,286.41120870919485
407.92513652190615,290.12748884612796
406.85850677678576,289.7328876859131
406.0759943567075,289.4433961259243
410.58619202806284,288.21832629782926
411.2005515554533,287.7775567617672
409.86323809543416,287.57940685790976
409.5556878584334,287.3076055489975
410.4229467479693,287.1782655495267
410.1318818830517,286.95394515688224
405.6414496715396,353.3176714455982
365.3806100535743,270.7586159964354
379.11238480132624,298.91705391210144
378.53154506514943,297.7259813850223
377.16960252362884,294.93317599718347
478.7387531042434,314.10132506174705
405.7426930405425,353.26335487246297
459.4642298620013,324.4420126706579
463.43142842083205,322.3136300142463
394.74493564167767,281.98612366913403
397.31546575045456,282.96897091459863
395.97971017689497,282.45824214250433
394.6050917016727,281.9326540634836
395.18463343726916,284.8358356876232
390.5608271141022,254.86862506613687
391.47367028298464,260.78482518231107
394.95599687018057,283.3540261820243
394.7231079588455,281.84465693737826
408.5995558529748,273.0827540698117
407.2444897933133,274.2699545248873
407.71492906917643,272.18952558384376
407.69668018445094,272.1710992553938
406.27993506085227,273.44519425693085
406.1439203090022,273.3288923412317
408.3938281714132,280.7750133780569
408.30369522389003,279.59587507938556
408.39877748387033,280.8397613312817
362.28559406097975,250.77072966050935
362.28559406097975,250.77072966050935
392.67146052431144,280.7484041078713
392.66454645862984,279.6858188313766
392.66454645862984,279.6858188313766
393.4759117790154,280.1186198476498
393.4759117790154,280.1186198476498
399.4132205527425,221.88098243450133
398.1994329059597,253.70198325223367
398.1994329059597,253.70198325223367
382.6531527115111,242.31754009625058
382.6531527115111,242.31754009625058
394.1598786640323,247.66044475679956
390.39664973454467,251.6472674697693
394.28756946858095,247.52516715095885
390.39664973454467,251.6472674697693
401.7218810921363,269.6005811714235
400.97648178508837,270.2223631158735
402.6111627819727,268.8587783644687
400.97648178508837,270.2223631158735
406.6260804720148,286.9341751981242
403.5368313527983,283.7473644400434
406.79910701218057,286.1109422334955
403.5833773187139,284.30707902681024
406.7523502363452,286.33340359202793
403.4700262006868,282.9440334236506
406.70229825454453,286.57154302037134
