x,y
434.9236285196458,293.80479060135127
448.6819098988604,299.4761772931291
438.8992897902999,295.4436226472977
448.28110379797454,299.3109585187856
438.4831941121736,288.9909811062656
447.3827063737327,292.9285059446753
449.35233544548106,293.79995408301454
448.4175108392758,293.38634769669727
465.6471529756112,304.8826296149455
458.4584257160399,301.8519216866789
466.2475855880893,305.13576703598267
459.48690372454917,302.285519504747
428.4220252922755,306.3961370909957
423.9586328641718,307.97387201181573
449.0783200348122,313.5147657578707
444.8336141144485,314.90294345480675
426.9430285518039,305.8864411979924
422.42572202430887,307.46505005898143
433.76071086814267,321.5215160439673
437.65834633755225,320.44466527192185
426.7729480551492,319.5343539004663
430.7331773949467,318.39814682995353
447.68804642506075,305.7620993109818
448.4257025259233,305.52124190851066
441.79910148702567,303.53222080172475
442.5537911671601,303.2781628198404
448.98984825203087,334.372400840412
438.5806313196067,336.5193850151263
423.96413702580514,328.2455163117914
413.50798245935357,330.8771877231727
424.4325939136954,316.8693903931507
423.5261119187201,317.19887392276235
437.8683426997533,311.985831803411
458.9785612143909,313.1586015002373
469.03262684505256,309.9439768090572
432.9940948749759,314.7286575245663
445.8880427284828,310.120282822266
480.77651200268394,330.8659447310687
507.7443993622695,325.13687820324253
436.21675314035593,308.79767350844895
431.6329328188518,310.5391289319567
426.5793250198835,329.7984636930314
422.9572447153667,330.8310374341881
440.47914958994414,326.6347584773821
410.0775698471967,327.6489372694223
406.2639217447135,331.4077821181724
417.7202632537518,321.34912683597196
438.99268901816407,292.49452177572397
450.5670344640025,325.125080088557
469.81224888572086,340.89997872428285
455.5370701247837,325.5209838625789
427.0822813093012,324.8673158800234
462.1029988545513,332.9160465370628
466.6717166008382,322.30756514292386
473.60997715050087,330.57736048159893
442.1498825861833,314.2682626796149
485.833372644004,350.84516161640624
424.0703582393755,346.18249824413215
435.14266110515865,348.0267208277372
439.06694752786433,345.24670623282105
392.48007015437673,342.45640793796645
424.29303144245534,341.12322419291104
401.6330244657767,316.94783820892076
438.70756118273073,327.1466643211199
405.2638928513929,325.18389997124035
400.2784470013084,316.6023252963021
429.8519928179209,324.717499675
438.22000154307807,327.0137359947236
426.89362317861566,323.90570369867436
455.181179152095,312.1131911069544
458.358114827618,313.33370676854406
513.42768043712,341.53622444915464
461.357737761774,320.130980422692
496.7103378331826,335.96207594693567
451.6683351428369,324.79840890923333
445.39698197304824,326.55623905177055
459.6839028580951,332.44708885440764
458.8907921183523,330.59064235239106
434.66855791200453,329.185680515297
443.9045711845686,326.6299139514801
441.88038686683416,327.4377796832979
447.04791771350904,326.2349207822
460.41360498119127,332.1624465920898
461.65159351428605,331.8748245445516
436.3014693806747,327.6695105988162
425.0278623630949,330.3720449562501
435.76931432101725,319.53202416803504
445.5390938237799,316.67335540623117
440.28192083046883,318.2116210556378
413.97697209580826,315.6212526676386
409.8298225230748,317.1437592752777
430.27731997532334,307.8456039189855
428.082148202966,308.6764530228978
428.92108681044965,308.3589237074052
437.8145836138866,306.43932183225985
436.51381863996386,306.9204635998722
438.0021706449838,306.369935004099
426.24285928114597,302.3478115872349
426.59847184138005,302.09722188248475
430.2710180064241,299.50928669095543
427.9013144402621,296.2790360244622
431.9021086793566,294.4582701177437
445.0586229040668,302.8553155841099
446.08022378743993,302.24753928301925
427.97698392764056,301.36256939929524
