x,y
413.94594024685114,285.2991501487533
414.5767903698049,284.2677449642711
415.0183854558725,283.5457613351336
416.41331964202163,282.68714051319375
417.6016949564065,281.83299722276894
417.6016949564065,281.83299722276894
419.2939926283064,281.28841156227776
420.61628303159324,280.9814511026727
421.5175334592275,280.5783815046078
422.36484945075284,280.21305565811076
422.9389800780667,280.16237764768573
423.3598620839403,279.9218529582653
423.3598620839403,279.9218529582653
423.24044860604056,279.92384759789365
423.24672507132243,280.0891228921137
423.25111859701974,280.2048155980678
422.3467272428501,280.6770121523657
422.3467272428501,280.6770121523657
421.7136532949313,281.00754974037426
421.27050153138816,281.23892605198023
420.666879439048,281.26835667423023
418.4185131657388,284.312297921898
416.03916966213853,287.9823807959429
414.21259481831186,290.49224399872037
414.21259481831186,290.49224399872037
413.2740439609418,292.1356025895981
412.9146993736692,293.21713515999954
412.56267058968365,294.14157933340476
412.3162504408938,294.7886902547884
411.42106283003744,295.19228206865006
411.6264971896742,295.30405880811264
411.6264971896742,295.30405880811264
412.33880189371894,295.4362863045707
413.4024430136475,295.47748993144
414.9912475808493,295.97518828482987
416.17748650916275,296.2612328549107
416.17748650916275,296.2612328549107
417.8055336170268,296.34892612226565
418.62939900202053,296.53298983220526
419.36910958235717,296.3948935464306
419.967013803635,296.2310461443349
420.3241679389358,296.54274535832525
420.3241679389358,296.54274535832525
420.7682082169088,296.71957547667165
421.07903641148994,296.8433565595141
421.29661614769674,296.93000331750386
421.9753092374576,296.9115766066388
422.3769807726164,296.912207586934
422.3769807726164,296.912207586934
421.95537113368437,297.27155254486735
421.8428703200126,297.86747997464283
421.7170573335674,298.3792153822809
421.5524521208006,298.90073704137797
421.52616279004747,299.49454581277143
421.52616279004747,299.49454581277143
422.24916110664316,299.0956103897541
422.8835920634698,298.49356048406
423.3722839210099,297.84690404410844
423.6743125788367,297.04252710021603
423.6743125788367,297.04252710021603
423.6743125788367,297.04252710021603
423.6743125788367,297.04252710021603
423.6743125788367,297.04252710021603
423.6743125788367,297.04252710021603
423.6743125788367,297.04252710021603
423.6743125788367,297.04252710021603
423.6743125788367,297.04252710021603
423.1878074063819,296.2818261978439
419.66325777054107,296.0199935506373
416.77355124460536,295.92462012147575
416.77355124460536,295.92462012147575
413.44255542042885,296.768348581798
409.88428847545316,297.9297693112288
407.3935016139702,298.74276382183035
405.5969772464322,299.31224657115854
404.3194028541337,299.6059148442529
403.26769550354334,299.73453787791516
403.26769550354334,299.73453787791516
402.32037541824957,299.6272607055227
401.8875916806314,299.4504441071823
401.58464306429863,299.326672488344
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.3725790328657,299.2400323551572
401.22413421086264,299.17938426192643
401.12022283546054,299.1369305966649
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
402.67870608593455,298.4309128328737
403.7565910564325,297.894886488369
403.7565910564325,297.894886488369
405.6538148053889,295.7196715281716
408.0524737421257,293.8536965066393
410.8956867884683,291.73227347632115
413.72579362313803,289.73037551420776
415.17691457377305,287.44356866512675
415.4982529489059,284.9561807280812
415.132170540124,282.1672010655438
414.7142586031022,280.4691929723899
414.7142586031022,280.4691929723899
413.78579460208925,279.02442508925384
412.6655533317063,277.4684808316384
411.7510101445728,276.06632129143554
411.1716944958111,275.25603665603757
411.1716944958111,275.25603665603757
410.7661735416779,274.688837411259
