x,y
424.2090270608881,294.57349501095905
422.47709217757006,291.6806085105988
419.15471412229385,291.3538528618153
422.5472178901315,291.0037556161325
423.45517709615314,294.3625773756297
425.01815327213217,293.79413842025735
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
426.0510063091784,293.2937660451978
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.9043709560344,286.55521167482243
409.73877666788684,286.73728042117966
409.73877666788684,286.73728042117966
409.73731601143004,286.12830578437837
409.823174970364,287.0507505337195
410.41078264358435,294.9977178261626
407.54503605423554,299.65190045302063
404.28574537704867,303.21089822328213
401.1802889681727,304.54023265011415
404.6267179409849,308.20745672677106
409.9263152285999,298.35804718535053
410.45652939236106,296.8691245442304
414.42641525603034,292.3211638996433
414.42641525603034,292.3211638996433
414.13304160905255,291.98993271900457
414.13304160905255,291.98993271900457
414.13304160905255,291.98993271900457
414.13304160905255,291.98993271900457
414.13304160905255,291.98993271900457
414.13304160905255,291.98993271900457
414.13304160905255,291.98993271900457
414.13304160905255,291.98993271900457
414.13304160905255,291.98993271900457
414.13304160905255,291.98993271900457
414.13304160905255,291.98993271900457
414.13304160905255,291.98993271900457
414.13304160905255,291.98993271900457
414.13304160905255,291.98993271900457
414.63303770651834,291.128509447594
415.36468949833295,288.86315188671523
416.0101145626931,286.9620945943436
415.842736136625,286.43480203115587
415.5979587755646,285.96444002438136
415.2119034280057,285.5791741894236
414.8381884921185,285.3930500763023
414.8381884921185,285.3930500763023
414.8381884921185,285.3930500763023
414.8381884921185,285.3930500763023
414.8381884921185,285.3930500763023
414.8381884921185,285.3930500763023
414.8381884921185,285.3930500763023
414.8381884921185,285.3930500763023
414.8381884921185,285.3930500763023
409.7539796450709,289.5671962247479
403.9708689576224,293.1274330366476
405.5216593596632,294.8077143415472
400.19524512960396,298.68959504148347
399.5424566039156,303.0632975677238
409.9183472995447,298.01560187389344
408.58138206426145,297.2563155075446
406.5572713751598,296.6130242963268
403.3496148980404,293.724869824299
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
401.11176003849096,292.0357584843911
415.4960513568786,292.6737760336337
415.65761781769805,292.11669172856307
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
415.5083465509137,291.3976959069846
417.25582216670523,284.1508627692865
418.9453930074671,280.3964463363343
414.70807941805185,281.2344398704589
416.4301712768155,275.6019154159097
417.0480733690295,277.3026623262278
411.9719171186117,279.30361792802785
410.1984662122319,280.231900412802
410.1984662122319,280.231900412802
409.48082750961964,282.33927168073154
409.31787607397314,284.816212344354
409.561679403897,287.7563802838542
409.94433266675213,289.22003044274254
409.94433266675213,289.22003044274254
409.94433266675213,289.22003044274254
409.94433266675213,289.22003044274254
409.94433266675213,289.22003044274254
409.94433266675213,289.22003044274254
409.94433266675213,289.22003044274254
409.40829779601944,290.5757498600308
409.5895678788578,290.61611636074457
409.1454145462215,290.61051592382097
408.9606905386526,290.47783113013526
407.9300660255883,290.06742127188045
399.70681141208104,288.8472294237501
398.56458289514353,287.69245212957185
397.6313687661941,285.5026211928612
398.6123379824074,283.3347537696468
401.99170616436766,282.9979280326771
405.1070270210816,283.9029943998642
405.9110544792174,284.53246951110935
406.3304615199881,284.93922042773664
406.67441948913745,286.30763249635083
406.79070721058173,287.1568928700305
406.6866920155406,287.90305177071025
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
406.26577409419565,288.67404074745525
393.56599712677047,284.8017997873234
393.08327578856944,285.6695400945103
393.08327578856944,285.6695400945103
393.08327578856944,285.6695400945103
392.50916252331785,288.0818771134289
392.29715801029386,289.4621383780015
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
393.39242797063304,289.72893484702547
409.13122315349847,282.97316559782263
409.87087993183025,282.70577197019753
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
411.14645699090295,282.9566302920441
