x,y
367.0946687967136,342.69860367605895
378.13521178014537,341.3183784509092
378.13521178014537,341.3183784509092
378.13521178014537,341.3183784509092
378.13521178014537,341.3183784509092
378.13521178014537,341.3183784509092
378.13521178014537,341.3183784509092
378.13521178014537,341.3183784509092
378.13521178014537,341.3183784509092
378.13521178014537,341.3183784509092
378.13521178014537,341.3183784509092
378.13521178014537,341.3183784509092
378.13521178014537,341.3183784509092
378.13521178014537,341.3183784509092
378.13521178014537,341.3183784509092
382.79983530896976,340.78134231088575
384.0528805984871,341.0831073582854
381.75151331921484,338.38229774885974
380.6436186645713,335.0065166227689
380.6436186645713,335.0065166227689
380.7321658984604,331.68624129152033
380.72996705154503,329.3114812859377
381.30985686221993,327.3555919298055
381.7157797296924,325.986469380513
382.5159802125845,325.4897072750244
383.23024889036407,325.4295434180317
384.22662114259043,325.60738881950044
384.2521746793652,325.37982880862756
384.2521746793652,325.37982880862756
389.53097440400205,323.10619896093266
393.907458298757,321.0311287001739
397.2744472033255,316.0760728273521
398.2045412629277,312.5775568142534
396.99465575249013,309.0582704497053
396.6778543413363,306.2120414280819
396.7007207060303,304.9111733967719
396.7121538883773,304.26073938111693
396.7121538883773,304.26073938111693
396.7178704795508,303.9355223732894
396.7850722696964,299.13006017826984
396.45244574455194,295.74192888739964
399.1319638287274,292.35064910937723
399.4078137821396,291.84985205444104
399.5457387588457,291.5994535269729
399.61470124719875,291.4742542632389
399.61470124719875,291.4742542632389
397.1734574385389,291.9176654262758
394.35890178639363,293.7781096124354
393.5629200516413,294.29112006442494
392.75433458872004,293.9557590212682
392.8282942266122,294.8197945612077
392.86527404555824,295.25181233117746
392.86527404555824,295.25181233117746
392.7646720853077,296.69960452248193
393.10782100208894,298.572577920181
391.8194345488495,298.0884475329082
391.1372950968978,296.7878182985835
391.1372950968978,296.7878182985835
390.79622537092195,296.1375036814211
388.0633386153595,295.87835832292944
389.8156228107982,298.7271383824349
392.5289515094827,302.01990222434154
392.5289515094827,302.01990222434154
389.3643579728331,301.4127445019225
384.3649920081633,301.1756799705324
381.61733229270794,301.2954283077804
385.71202872652367,304.62638326780836
385.71202872652367,304.62638326780836
382.86687584816804,309.6025755079324
382.50306759957385,312.850173933879
383.4347252980806,314.0537041729224
383.90055414733393,314.6554692924441
383.90055414733393,314.6554692924441
383.18741038072716,316.6116084365535
380.9901939901577,318.6642127089967
379.891585794873,319.6905148452183
376.9741597047843,321.40009715407524
376.9741597047843,321.40009715407524
375.66561361120785,329.53730076677687
375.66561361120785,329.53730076677687
375.66561361120785,329.53730076677687
375.66561361120785,329.53730076677687
375.2568468297469,333.4383325545878
375.3115981283095,336.1652669477957
374.79996241981405,338.0896984138277
374.79996241981405,338.0896984138277
374.54414456556634,339.0519141468437
374.41623563844246,339.53302201335174
374.67737549796027,339.42158114583657
374.67737549796027,339.42158114583657
375.0974771647052,338.22073946433596
380.73680390676554,330.28488666014454
380.73680390676554,330.28488666014454
383.5564672777957,326.3169602580488
388.78063023925694,320.5509688223657
388.78063023925694,320.5509688223657
391.5224500077226,316.73441278681213
392.9149392240567,314.1337056917558
392.9149392240567,314.1337056917558
393.9792090880898,310.6561333841282
394.52161281383104,307.02959250293486
394.52161281383104,307.02959250293486
397.31708426383733,305.3150866175673
398.7148199888405,304.45783367488355
398.7148199888405,304.45783367488355
398.3431533846245,304.68584374535266
398.3431533846245,304.68584374535266
398.3431533846245,304.68584374535266
398.3431533846245,304.68584374535266
398.3431533846245,304.68584374535266
398.3431533846245,304.68584374535266
398.3431533846245,304.68584374535266
398.37767691192295,305.1652258228236
397.8522168735989,308.07749845483147
398.6180352356214,310.8132063900988
396.9092656360733,313.9072677221925
396.9092656360733,313.9072677221925
396.56297843357015,316.0437582569625
396.38983483231857,317.11200352434753
